f'cc28MPa = 46.01 MPa, ecc28MPa = 0.0084
f'cc35MPa = 53.73 MPa, ecc35MPa = 0.0074
f'cc42MPa = 61.26 MPa, ecc42MPa = 0.0066
f'cc70MPa = 90.47 MPa, ecc70MPa = 0.0049
Axial_Strain Axial_Load(kN)
1.071250e-02 1.188768e+04
1.072500e-02 1.187136e+04
1.073750e-02 1.185505e+04
1.075000e-02 1.183874e+04
1.076250e-02 1.182242e+04
1.077500e-02 1.180611e+04
1.078750e-02 1.178980e+04
1.080000e-02 1.177348e+04
1.081250e-02 1.175717e+04
1.082500e-02 1.174086e+04
1.083750e-02 1.172454e+04
1.085000e-02 1.170823e+04
1.086250e-02 1.169192e+04
1.087500e-02 1.167560e+04
1.088750e-02 1.165929e+04
1.090000e-02 1.164297e+04
1.091250e-02 1.162666e+04
1.092500e-02 1.161035e+04
1.093750e-02 1.159403e+04
1.095000e-02 1.157772e+04
1.096250e-02 1.156141e+04
1.097500e-02 1.154509e+04
1.098750e-02 1.152878e+04
1.100000e-02 1.151247e+04
1.101250e-02 1.149615e+04
1.102500e-02 1.147984e+04
1.103750e-02 1.146353e+04
1.105000e-02 1.144721e+04
1.106250e-02 1.143090e+04
1.107500e-02 1.141459e+04
1.108750e-02 1.139827e+04
1.110000e-02 1.138196e+04
1.111250e-02 1.136565e+04
1.112500e-02 1.134933e+04
1.113750e-02 1.133302e+04
1.115000e-02 1.131671e+04
1.116250e-02 1.130039e+04
1.117500e-02 1.128408e+04
1.118750e-02 1.126777e+04
1.120000e-02 1.125145e+04
1.121250e-02 1.123514e+04
1.122500e-02 1.121883e+04
1.123750e-02 1.120251e+04
1.125000e-02 1.118620e+04
1.126250e-02 1.116989e+04
1.127500e-02 1.115357e+04
1.128750e-02 1.113726e+04
1.130000e-02 1.112095e+04
1.131250e-02 1.110463e+04
1.132500e-02 1.108832e+04
1.133750e-02 1.107201e+04
1.135000e-02 1.105569e+04
1.136250e-02 1.103938e+04
1.137500e-02 1.102307e+04
1.138750e-02 1.100675e+04
1.140000e-02 1.099044e+04
1.141250e-02 1.097413e+04
1.142500e-02 1.095781e+04
1.143750e-02 1.094150e+04
1.145000e-02 1.092519e+04
1.146250e-02 1.090887e+04
1.147500e-02 1.089256e+04
1.148750e-02 1.087625e+04
1.150000e-02 1.085993e+04
1.151250e-02 1.084362e+04
1.152500e-02 1.082731e+04
1.153750e-02 1.081099e+04
1.155000e-02 1.079468e+04
1.156250e-02 1.077837e+04
1.157500e-02 1.076205e+04
1.158750e-02 1.074574e+04
1.160000e-02 1.072943e+04
1.161250e-02 1.071311e+04
1.162500e-02 1.069680e+04
1.163750e-02 1.068049e+04
1.165000e-02 1.066418e+04
1.166250e-02 1.064786e+04
1.167500e-02 1.063155e+04
1.168750e-02 1.061524e+04
1.170000e-02 1.059892e+04
1.171250e-02 1.058261e+04
1.172500e-02 1.056630e+04
1.173750e-02 1.054998e+04
1.175000e-02 1.053367e+04
1.176250e-02 1.051736e+04
1.177500e-02 1.050104e+04
1.178750e-02 1.048473e+04
1.180000e-02 1.046842e+04
1.181250e-02 1.045210e+04
1.182500e-02 1.043579e+04
1.183750e-02 1.041948e+04
1.185000e-02 1.040316e+04
1.186250e-02 1.038685e+04
1.187500e-02 1.037054e+04
1.188750e-02 1.035422e+04
1.190000e-02 1.033791e+04
1.191250e-02 1.032160e+04
1.192500e-02 1.030528e+04
1.193750e-02 1.028897e+04
1.195000e-02 1.027266e+04
1.196250e-02 1.025635e+04
1.197500e-02 1.024003e+04
1.198750e-02 1.022372e+04
1.200000e-02 1.020741e+04
1.201250e-02 1.019109e+04
1.202500e-02 1.017478e+04
1.203750e-02 1.015847e+04
1.205000e-02 1.014215e+04
1.206250e-02 1.012584e+04
1.207500e-02 1.010953e+04
1.208750e-02 1.009321e+04
1.210000e-02 1.007690e+04
1.211250e-02 1.006059e+04
1.212500e-02 1.004427e+04
1.213750e-02 1.002796e+04
1.215000e-02 1.001165e+04
1.216250e-02 9.995335e+03
1.217500e-02 9.979021e+03
1.218750e-02 9.962708e+03
1.220000e-02 9.946395e+03
1.221250e-02 9.930082e+03
1.222500e-02 9.913769e+03
1.223750e-02 9.897456e+03
1.225000e-02 9.881143e+03
1.226250e-02 9.864830e+03
1.227500e-02 9.848517e+03
1.228750e-02 9.832203e+03
1.230000e-02 9.815890e+03
1.231250e-02 9.799577e+03
1.232500e-02 9.783264e+03
1.233750e-02 9.766951e+03
1.235000e-02 9.750638e+03
1.236250e-02 9.734325e+03
1.237500e-02 9.718012e+03
1.238750e-02 9.701699e+03
1.240000e-02 9.685386e+03
1.241250e-02 9.669073e+03
1.242500e-02 9.652760e+03
1.243750e-02 9.636446e+03
1.245000e-02 9.620133e+03
1.246250e-02 9.603820e+03
1.247500e-02 9.587507e+03
1.248750e-02 9.571194e+03
1.250000e-02 9.554881e+03
